business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,price_level,city,is_claimed,verified,state,full_address_array,types,description,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours
"0x47e671f7b332cb77:0x7d3a78584d1f1fc6","0140795601","Galerie de Paléontologie et d’Anatomie comparée","Galerie de Paléontologie et d’Anatomie comparée, 2 Rue Buffon, 75005 Paris","48.843281999999995","2.363562","","4.6","Europe/Paris","http://www.jardindesplantesdeparis.fr/fr/programme/galeries-jardins-zoo-bibliotheques/galerie-paleontologie-danatomie-comparee-2770","ChIJd8sys_dx5kcRxh8fTVh4On0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671f7b332cb77:0x7d3a78584d1f1fc6","","Paris","true","true","","2 Rue Buffon | 75005 Paris","Natural history museum | Science museum | Tourist attraction","World-class fossil & skeleton museum | Major collection of dinosaur fossils & 650 skeletons, including whales, in airy, elegant galleries. |  | t | t","","","","","","",""
"0x47e671fa27a7220f:0x8723b2ff4208d949","","Outdoor Sculpture Museum","Outdoor Sculpture Museum, 11 Bis Quai Saint-Bernard, 75005 Paris","48.8475703","2.3604871","","4.1","Europe/Paris","","ChIJDyKnJ_px5kcRSdkIQv-yI4c","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671fa27a7220f:0x8723b2ff4208d949","","Paris","false","false","","11 Bis Quai Saint-Bernard | 75005 Paris","Sculpture museum | Open air museum | Tourist attraction","Garden with striking modern sculptures | Open-air art museum by the Seine with a collection of dramatic contemporary sculptures. |  | t | t","","","","","","",""
"0x47e671fd46fcc575:0xc902de577558f506","0142774472","Mémorial De La Shoah","Mémorial De La Shoah, 17 Rue Geoffroy l'Asnier, 75004 Paris","48.854950699999996","2.3562051999999998","","4.7","Europe/Paris","http://www.memorialdelashoah.org/?utm_source=gmb","ChIJdcX8Rv1x5kcRBvVYdVfeAsk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671fd46fcc575:0xc902de577558f506","","Paris","true","true","","17 Rue Geoffroy l'Asnier | 75004 Paris","Museum | Archive | Memorial | Tourist attraction","Holocaust museum with a memorial | Free-entry Holocaust museum & memorial with photographs, documents & multi-media displays. |  | t | t","","","","","","",""
"0x47e66e1ca9c8d0c9:0x857130c4f8961ea8","0153018653","Musée d'art et d'histoire du Judaïsme","Musée d'art et d'histoire du Judaïsme, Hôtel de Saint-Aignan, 71 Rue du Temple, 75003 Paris","48.861010199999996","2.3556112","","4.5","Europe/Paris","https://mahj.org/fr","ChIJydDIqRxu5kcRqB6W-MQwcYU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e1ca9c8d0c9:0x857130c4f8961ea8","","Paris","true","true","","Hôtel de Saint-Aignan | 71 Rue du Temple | 75003 Paris","Art museum | Auditorium | Ethnographic museum | History museum | Museum | National museum | Tourist attraction","Jewish art, antiquities & archive museum | Museum in a 17th-century mansion with Jewish religious treasures, plus art by Chagall & Modigliani. |  | t | t","","","","","","",""
"0x47e66e23228f4f93:0x4a2b26bdd55ec6f6","0140679766","Le Musée en Herbe","Le Musée en Herbe, 23 Rue de l'Arbre Sec, 75001 Paris","48.8601518","2.3421137","","4.3","Europe/Paris","http://museeenherbe.com/","ChIJk0-PIiNu5kcR9sZe1b0mK0o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e23228f4f93:0x4a2b26bdd55ec6f6","","Paris","true","true","","23 Rue de l'Arbre Sec | 75001 Paris","Museum | Art museum | Arts and crafts | Children's amusement center | Tourist attraction","Hands-on art museum for children | Children's art museum with active learning programs based on the work of famous artists. |  | t | t","","","","","","",""
"0x47e671ddf5e1132f:0x5d66e4a5335b37f","0153737800","Musée de Cluny","Musée de Cluny, 28 Rue du Sommerard, 75005 Paris","48.8504833","2.3440808","","4.5","Europe/Paris","https://www.musee-moyenage.fr/","ChIJLxPh9d1x5kcRf7M1U0pu1gU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671ddf5e1132f:0x5d66e4a5335b37f","","Paris","true","true","","28 Rue du Sommerard | 75005 Paris","History museum | Art museum | Museum | National museum","Medieval art museum in a Gothic mansion | Turreted Gothic mansion housing vast collection of medieval arts, crafts & tapestries. |  | t | t","","","","","","",""
"0x47e671d877937b0f:0xb975fcfa192f84d4","0140205317","Louvre Museum","Louvre Museum, 75001 Paris","48.8606111","2.337644","","4.7","Europe/Paris","https://www.louvre.fr/","ChIJD3uTd9hx5kcR1IQvGfr8dbk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671d877937b0f:0xb975fcfa192f84d4","","Paris","false","true","","75001 Paris","Art museum | Museum | Tourist attraction","Landmark art museum with vast collection | Former historic palace housing huge art collection, from Roman sculptures to da Vinci's ""Mona Lisa."" |  | t | t","","","","","","",""
"0x47e66e106ff427db:0xc70ee86bcc637fe7","0778471067","Musée Technologique et Industriel","Musée Technologique et Industriel, 278 Rue Saint-Martin, 75003 Paris","48.866523099999995","2.3543111999999997","","4.6","Europe/Paris","https://www.arts-et-metiers.net/","ChIJ2yf0bxBu5kcR539jzGvoDsc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e106ff427db:0xc70ee86bcc637fe7","","Paris","false","false","","278 Rue Saint-Martin | 75003 Paris","Museum","","","","","","","",""
"0x47e671e690d17c53:0x48c8ab5b441ae053","0144415250","Musée de la préfecture de police","Musée de la préfecture de police, 4 Rue de la Montagne Ste Geneviève, 75005 Paris","48.8493956","2.3482385","","4.5","Europe/Paris","https://www.prefecturedepolice.interieur.gouv.fr/presentation/les-directions-et-services/directions-de-soutien/service-de-la-memoire-et-des-affaires-culturelles/le-musee-de-la-prefecture-de-police","ChIJU3zRkOZx5kcRU-AaRFuryEg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671e690d17c53:0x48c8ab5b441ae053","","Paris","true","true","","4 Rue de la Montagne Ste Geneviève | 75005 Paris","Museum | Tourist attraction","Museum tracing history of Paris' police | Museum with artifacts, documents & photos tracing the history of the Parisian police force. |  | t | t","","","","","","",""
"0x47e66e3e9be04a55:0x7def1a3ff98df458","0147708505","Musée Grévin","Musée Grévin, 10 Bd Montmartre, 75009 Paris","48.871837799999994","2.3422204","","4.4","Europe/Paris","https://www.grevin-paris.com/","ChIJVUrgmz5u5kcRWPSN-T8a730","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e3e9be04a55:0x7def1a3ff98df458","","Paris","true","true","","10 Bd Montmartre | 75009 Paris","Museum | Tourist attraction","Wax museum depicting French history | Family-friendly wax museum with lifelike models of French historic and contemporary figures. |  | t | t","","","","","","",""
"0x47e66de309d485cd:0x9e29de7f3ecdec92","0148067324","Musée de poche","Musée de poche, 41 Rue de la Fontaine au Roi, 75011 Paris","48.8683803","2.3719623999999997","","4.4","Europe/Paris","http://museedepoche.fr/","ChIJzYXUCeNt5kcRkuzNPn_eKZ4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66de309d485cd:0x9e29de7f3ecdec92","","Paris","true","true","","41 Rue de la Fontaine au Roi | 75011 Paris","Museum | Tourist attraction","","","","","","","",""
"0x47e671fe82261b8d:0x9d75d51c09e28eb","0142721326","Musée de la Magie","Musée de la Magie, 11 Rue Saint-Paul, 75004 Paris","48.8531361","2.361217","","4","Europe/Paris","https://museedelamagie.com/","ChIJjRsmgv5x5kcR6yiewFFd1wk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671fe82261b8d:0x9d75d51c09e28eb","","Paris","true","true","","11 Rue Saint-Paul | 75004 Paris","Museum | Tourist attraction","Exhibits on the history of magic shows | Museum of Magic, with exhibits about illusionists from the 1700s to today, plus actual magic shows. |  | t | t","","","","","","",""
"0x47e66e19af66ce67:0xe2ee4ec6cb63193a","0140262028","Tour Jean-sans-Peur","Tour Jean-sans-Peur, 20 Rue Étienne Marcel, 75002 Paris","48.8643222","2.3480631","","4.5","Europe/Paris","http://www.tourjeansanspeur.com/","ChIJZ85mrxlu5kcROhljy8ZO7uI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e19af66ce67:0xe2ee4ec6cb63193a","","Paris","true","true","","20 Rue Étienne Marcel | 75002 Paris","Museum | Tourist attraction","Medieval tower with sculpted vault | Last vestige of the palace of the Dukes of Burgundy, with displays on its history & construction. |  | t | t","","","","","","",""
"0x47e671fd90ae6853:0x61f2a2056ace2ff2","0144787500","Maison Européenne de la Photographie","Maison Européenne de la Photographie, 5/7 Rue de Fourcy, 75004 Paris","48.8551679","2.3590571","","4.5","Europe/Paris","http://www.mep-fr.org/","ChIJU2iukP1x5kcR8i_OagWi8mE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671fd90ae6853:0x61f2a2056ace2ff2","","Paris","true","true","","5/7 Rue de Fourcy | 75004 Paris","Art museum | Tourist attraction","Major contemporary photography center | Art museum in an 18th-century mansion with regularly changing contemporary photography exhibitions. |  | t | t","","","","","","",""
"0x47e66e1d38879b8f:0xd0c297c04bdd0eea","0187445460","Azzedine Alaïa Foundation","Azzedine Alaïa Foundation, 18 Rue de la Verrerie, 75004 Paris","48.8573448","2.3548172","","4.7","Europe/Paris","http://www.fondationazzedinealaia.org/","ChIJj5uHOB1u5kcR6g7dS8CXwtA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e1d38879b8f:0xd0c297c04bdd0eea","","Paris","true","true","","18 Rue de la Verrerie | 75004 Paris","Art museum | Art gallery","","","","","","","",""
"0x47e671e8378a4d8d:0x70ad8ef3a75309df","0156245533","Curie Museum","Curie Museum, 1 Rue Pierre et Marie Curie, 75005 Paris","48.8442973","2.3446495","","4.6","Europe/Paris","https://musee.curie.fr/?utm_source=GoogleMyBusiness","ChIJjU2KN-hx5kcR3wlTp_OOrXA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671e8378a4d8d:0x70ad8ef3a75309df","","Paris","true","true","","1 Rue Pierre et Marie Curie | 75005 Paris","Science museum | Museum","Museum with exhibits on radioactivity | History museum in the former lab of Marie Curie, offering exhibits on radioactivity & oncology. |  | t | t","","","","","","",""
"0x47e671e176247a45:0xf30fffdcfc77bd50","0155425010","Crypte Archéologique de l'İle de la Cité","Crypte Archéologique de l'İle de la Cité, 7 Parvis Notre-Dame - Pl. Jean-Paul II, 75004 Paris","48.8536504","2.3477148","","4.3","Europe/Paris","http://www.crypte.paris.fr/","ChIJRXokduFx5kcRUL13_Nz_D_M","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671e176247a45:0xf30fffdcfc77bd50","","Paris","true","true","","7 Parvis Notre-Dame - Pl. Jean-Paul II | 75004 Paris","Tourist attraction | Historical landmark | Archaeological site","Archaeological finds from antiquity | Museum displaying ancient, Medieval & more recent remains found under Notre Dame. |  | t | t","","","","","","",""
"0x47e66e16bc37e251:0x540d004fc4573f62","0142296860","Choco-Story Paris - Musée du Chocolat","Choco-Story Paris - Musée du Chocolat, 28 Bd de Bonne Nouvelle, 75010 Paris","48.8705603","2.3500771","","4.2","Europe/Paris","http://www.museeduchocolat.fr/","ChIJUeI3vBZu5kcRYj9XxE8ADVQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e16bc37e251:0x540d004fc4573f62","","Paris","true","true","","28 Bd de Bonne Nouvelle | 75010 Paris","Museum | Chocolate shop | Tourist attraction","Chocolate history, workshops & tastings | Chocolate-themed museum with cocoa history, demos by chocolatiers, tastings & children's tours. |  | t | t","","","","","","",""
"0x47e66e4872f9718b:0x7a115e52e9d1123f","0183627872","Gustave Moreau Museum","Gustave Moreau Museum, 14 Rue Catherine de la Rochefoucauld, 75009 Paris","48.8779074","2.3344736999999998","","4.4","Europe/Paris","http://www.musee-moreau.fr/","ChIJi3H5ckhu5kcRPxLR6VJeEXo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e4872f9718b:0x7a115e52e9d1123f","","Paris","true","true","","14 Rue Catherine de la Rochefoucauld | 75009 Paris","Art museum | Museum","Museum of Symbolist painter's works | Single artist museum highlighting the life & works of the Parisian artist, Gustave Moreau. |  | t | t","","","","","","",""
"0x47e6730047d48825:0x2f9a33fc2992ee8b","0670758864","La Maison des histoires - Bastille","La Maison des histoires - Bastille, 7 Cité de la Roquette, 75011 Paris","48.8546731","2.3742807","","4.8","Europe/Paris","https://www.lamaisondeshistoires.com/bastille","ChIJJYjURwBz5kcRi-6SKfwzmi8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e6730047d48825:0x2f9a33fc2992ee8b","","Paris","true","true","","7 Cité de la Roquette | 75011 Paris","Children's museum | Children's theater","","","","","","","",""
"0x47e6710019d7b29b:0x8348867f183c0f76","0148039818","Musée Vivant du fromage","Musée Vivant du fromage, 39 Rue Saint-Louis en l'Île, 75004 Paris","48.8519179","2.3561122","","4.7","Europe/Paris","https://musee-fromage-paris.com/","ChIJm7LXGQBx5kcRdg88GH-GSIM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e6710019d7b29b:0x8348867f183c0f76","","Paris","true","true","","39 Rue Saint-Louis en l'Île | 75004 Paris","Museum | Cheese shop | Event venue","","","","","","","",""
"0x47e66e2bb630941b:0xd071bd8cb14423d8","0140494814","Musée d'Orsay","Musée d'Orsay, Esplanade Valéry Giscard d'Estaing, 75007 Paris","48.859961399999996","2.3265614","","4.8","Europe/Paris","https://www.musee-orsay.fr/fr","ChIJG5Qwtitu5kcR2CNEsYy9cdA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e2bb630941b:0xd071bd8cb14423d8","","Paris","true","true","","Esplanade Valéry Giscard d'Estaing | 75007 Paris","Art museum | Modern art museum | Museum | Tourist attraction","Masterpieces of 19th- & 20th-century art | Major 19th- & 20th-century European art collections housed in a monumental, former railway station. |  | t | t","","","","","","",""
"0x47e66f7e48e00e6d:0x6db16b1cae88406f","","Paradox Museum Paris","Paradox Museum Paris, 38 Bd des Italiens, 75009 Paris","48.871239599999996","2.3345232","","4.3","Europe/Paris","https://www.paradoxmuseumparis.com/","ChIJbQ7gSH5v5kcRb0CIrhxrsW0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66f7e48e00e6d:0x6db16b1cae88406f","","Paris","true","true","","38 Bd des Italiens | 75009 Paris","Museum | Coffee shop | Souvenir store | Tourist attraction","","","","","","","",""
"0x47e66de1cea2a773:0x7f3cd524dd19a48b","0142494986","Musée des Moulages","Musée des Moulages, 1 Av. Claude Vellefaux, 75010 Paris","48.8722809","2.3681642","","4.6","Europe/Paris","http://hopital-saintlouis.aphp.fr/le-musee-des-moulages-de-lhopital-de-saint-louis/","ChIJc6eizuFt5kcRi6QZ3STVPH8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66de1cea2a773:0x7f3cd524dd19a48b","","Paris","true","true","","1 Av. Claude Vellefaux | 75010 Paris","Museum","","","","","","","",""
"0x47e671f12d404411:0xd2c1b3043dbb03fc","0143317742","Friends of the National Museum of Natural History","Friends of the National Museum of Natural History, 57 Rue Cuvier, 75005 Paris","48.84448","2.3572509999999998","","4.8","Europe/Paris","https://www.amis-museum.fr/","ChIJEURALfFx5kcR_AO7PQSzwdI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671f12d404411:0xd2c1b3043dbb03fc","","Paris","true","true","","57 Rue Cuvier | 75005 Paris","Museum | Garden","","","","","","","",""
"0x47e66f2ff2a1d3f5:0xd9441f64e2928e3f","0153794949","Musée de la BnF","Musée de la BnF, 5 Rue Vivienne, 75002 Paris","48.867370799999996","2.3384722","","4.8","Europe/Paris","https://www.bnf.fr/fr/le-musee-de-la-bnf","ChIJ9dOh8i9v5kcRP46S4mQfRNk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66f2ff2a1d3f5:0xd9441f64e2928e3f","","Paris","false","false","","5 Rue Vivienne | 75002 Paris","Museum","","","","","","","",""
"0x47e671dde361d9c5:0x5b090d3dfbfbb5f5","0153737800","Thermes de Cluny","Thermes de Cluny, 28 Rue du Sommerard, 75005 Paris","48.850772","2.3437742","","4.5","Europe/Paris","http://www.musee-moyenage.fr/","ChIJxdlh491x5kcR9bX7-z0NCVs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671dde361d9c5:0x5b090d3dfbfbb5f5","","Paris","false","false","","28 Rue du Sommerard | 75005 Paris","Archaeological museum | Historical landmark | Tourist attraction","Ruins of a 3rd-century Roman bathhouse | Ancient bath complex & archaeological site with fragments of original wall mosaics & brick vaults. |  | t | t","","","","","","",""
"0x47e66e00d6995555:0xaeef6d321ee79049","0142167979","Perrotin","Perrotin, 76 Rue de Turenne, 75003 Paris","48.860502999999994","2.3647278","","4.7","Europe/Paris","https://www.perrotin.com/","ChIJVVWZ1gBu5kcRSZDnHjJt764","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e00d6995555:0xaeef6d321ee79049","","Paris","true","true","","76 Rue de Turenne | 75003 Paris","Art gallery | Art museum | Sculpture museum | Tourist attraction","Private gallery of contemporary artworks | 2-floor gallery, founded in 1990 & focusing on modern works by mainly French & Asian artists. |  | t | t","","","","","","",""
"0x47e671dc29c3ea81:0x1a588d006dbca60b","0176531693","Musée d’histoire de la médecine","Musée d’histoire de la médecine, 12 Rue de l'École de Médecine, 75006 Paris","48.8512748","2.3407685","","4.3","Europe/Paris","https://u-paris.fr/musee-de-lhistoire-de-la-medecine/","ChIJgerDKdxx5kcRC6a8bQCNWBo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671dc29c3ea81:0x1a588d006dbca60b","","Paris","true","true","","12 Rue de l'École de Médecine | 75006 Paris","Museum | History museum","Museum of medical devices & tools | Quaint museum in a century-old digs featuring a broad collection of historical medical instruments. |  | t | t","","","","","","",""
"0x47e66e1cc36a1b49:0xf93718ff709fd28f","0142828998","Lafayette Anticipations","Lafayette Anticipations, 9 Rue du Plâtre, 75004 Paris","48.859172799999996","2.3548369","","4.4","Europe/Paris","https://www.lafayetteanticipations.com/fr","ChIJSRtqwxxu5kcRj9KfcP8YN_k","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e1cc36a1b49:0xf93718ff709fd28f","","Paris","true","true","","9 Rue du Plâtre | 75004 Paris","Art museum","Contemporary art in stylish galleries | Exhibitions, tours & workshops in a contemporary events space renovated by architect Rem Koolhaas. |  | t | t","","","","","","",""
"0x47e66e16727f7211:0x55409539ceb1f1ba","","Rex Studios","Rex Studios, Rex studios, 5 Bd Poissonnière, 75002 Paris","48.8704849","2.3473411","","4.5","Europe/Paris","https://www.legrandrex.com/rexstudios","ChIJEXJ_chZu5kcRuvGxzjmVQFU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e16727f7211:0x55409539ceb1f1ba","","Paris","true","true","","Rex studios | 5 Bd Poissonnière | 75002 Paris","Museum | Tourist attraction","","","","","","","",""
"0x47e671e5405c3923:0x312ca822e14aa946","0144275288","Collection de Minéraux de Sorbonne Université","Collection de Minéraux de Sorbonne Université, 4 Pl. Jussieu, 75005 Paris","48.847508999999995","2.3547229","","4.9","Europe/Paris","https://mineraux.sorbonne-universite.fr/","ChIJIzlcQOVx5kcRRqlK4SKoLDE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671e5405c3923:0x312ca822e14aa946","","Paris","true","true","","4 Pl. Jussieu | 75005 Paris","Museum | Tourist attraction","","","","","","","",""
"0x47e671fb2337ed2b:0xbed555c58f020e74","0140513838","Arab World Institute","Arab World Institute, 1 Rue des Fossés Saint-Bernard, 75005 Paris","48.848925699999995","2.3572313","","4.2","Europe/Paris","http://www.imarabe.org/","ChIJK-03I_tx5kcRdA4Cj8VV1b4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671fb2337ed2b:0xbed555c58f020e74","","Paris","true","true","","1 Rue des Fossés Saint-Bernard | 75005 Paris","Museum | Art museum | Book store | Exhibition planner | Library | Live music venue | Movie theater | Cultural center | Restaurant | Tourist attraction","Contemporary Arabic cultural center | Striking, 10-story building with latticed windows, housing Islamic cultural exhibitions, plus cafe. |  | t | t","","","","","","",""
"0x47e671fcaeaec723:0x70db10282242946","0155428383","Musée Adam-Mickiewicz","Musée Adam-Mickiewicz, 6 Quai d'Orléans, 75004 Paris","48.8513034","2.3556689","","4.7","Europe/Paris","http://www.bibliotheque-polonaise-paris-shlp.fr/index.php?id_rubrique=1139","ChIJI8eurvxx5kcRRikkggKxDQc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671fcaeaec723:0x70db10282242946","","Paris","false","false","","6 Quai d'Orléans | 75004 Paris","Museum","","","","","","","",""
